weibo_time,weibo_like,anon_id,weibo_text_clean
2024/11/20,858,user072,"这个世界就是一个巨大的信息差，最近一些论文都说，宫颈癌要被彻底消除了，以后我们的小孩很可能不知道宫颈癌是什么病了，就像天花一样。但是最大的困境在于，对宫颈癌了解越多的人，反而不是宫颈癌的高发人群。宫颈癌怎么发生的？大家都知道，因为HPV，而且是性引起的HPV，因为HPV只喜欢在基底 展开,这个世界就是一个巨大的信息差，最近一些论文都说，宫颈癌要被彻底消除了，以后我们的小孩很可能不知道宫颈癌是什么病了，就像天花一样。但是最大的困境在于，对宫颈癌了解越多的人，反而不是宫颈癌的高发人群。宫颈癌怎么发生的？大家都知道，因为HPV，而且是性引起的HPV，因为HPV只喜欢在基底层细胞里面生长，如果是成熟的宫颈麟状上皮，HPV很难钻进去，所以HPV更容易感染的是不成熟的麟状上皮，性产生了宫颈上皮的破口，病毒钻进基底层，繁殖后产生一过性感染。在免疫力不好的情况下，才会基因重组，持续感染形成恶变。所以，对自己保护意识很强的、身体健康的成熟女性，不是宫颈癌真正的高发人群。我们国家一直在强调要尽早消除宫颈癌，为什么很难？因为宫颈癌的高发人群在乡村，在低收入地区，自我保护意识和性知识都很缺乏，半数不懂得避孕，过早就有x生活，由于宫颈上皮细胞鳞化不成熟，就很容易导致持续的HPV感染。有时候评论会问，为什么整天推广女性接种宫颈癌疫苗，为什么不让男性接种？虽然现在越来越多男性也去接种疫苗了，但从现实层面上，真正能够从宫颈癌疫苗中获益更大的那部分女性，甚至她自己都不懂什么是宫颈癌疫苗，正是因为她们和伴侣对性知识的缺乏，才会导致很长的病程中间都没有去体检。所以非常矛盾的是，目前全世界范围内，宫颈癌的发病和死亡都集中在中低收入地区，而高收入地区的接种率很高，发病和死亡率均很低，这也被WHO认为是严重的社会经济不平等导致的。原本我一直觉得，大家都知道宫颈癌疫苗了，没必要再宣传了，但现在发现宣传真的远远不够，特别是被那些慢脚文化影响的影响的未成年群体… 收起"
2024/11/22,0,user073,殷世航长得就不像什么好东西啊。。。。中专弟个字矮靠整容获取自信的男的心里都很阴暗的。我看贱男人一向很准。居然有人相信他所谓的fl。。。。。慢脚文化侵蚀中毒了吧
2024/11/29,0,user074,微博像一个巨大的垃圾场，慢脚文化发展到微博就是一群可笑可恶又可怜的成年人在到处挥洒粪水
2024/11/30,10,user075,我嘞个慢脚文化
2024/12/2,2,user076,刚刷小红书 看见个慢脚文化点进去也似懂非懂的想着啥呀这是 啥慢脚 好抽象评论区哈哈哈哈哈哈哈哈哈哈哈哈哈哈快手的反义词 是慢脚哈哈哈哈哈哈哈哈 哈哈哈哈哈哈哈他们好会啊
2024/12/3,2,user077,转载了 的微博图片慢脚文化入侵军号，梦回当年非主流时代
2024/12/6,1,user078,时代少年团周边中转站超话 为什么快手全是慢脚文化，我点不感兴趣都没有……不是未成年🤰🏻就是社会人
2024/12/8,178,user079,"最近发现我儿子经常冒出一些不雅的语气词，估计是学校里学来的，毕竟从他小时候开始我们在家里说话就非常注意用词，说了他几次也没改善，想想算了，毕竟我能管住他，但不能管住他的同学啊。现在短视频那么火，各种参差不齐的人在网上直播，也没有分级什么的，小孩子很容易看到然后被影响，说点脏话还算 展开,最近发现我儿子经常冒出一些不雅的语气词，估计是学校里学来的，毕竟从他小时候开始我们在家里说话就非常注意用词，说了他几次也没改善，想想算了，毕竟我能管住他，但不能管住他的同学啊。现在短视频那么火，各种参差不齐的人在网上直播，也没有分级什么的，小孩子很容易看到然后被影响，说点脏话还算好了，有些时候还有各种软色情、暴力、不良三观，小孩子很难不被这些“新鲜猎奇”的东西吸引。搜了一下网络上遍地都是这种吐槽，而且我发现当代在学生间流行一种“慢脚文化”，大家可以去搜一下，我算是开眼了，只希望我儿子以后千万别去混这种圈子。以前我总觉得我这带人天天泡在网络，知晓流行元素，不会和下一代人有什么代沟，能充分理解他们，但我是天真了，一代人总会有一代人的“代沟”，每一代都不一样。 收起"
2024/12/9,1075,user080,“恨具体的女人”这句话的含金量还在上升，和批判吴柳芳的热度比，慢脚上的恐怖视频好像关心的人很少。之前破站有个博主说：“慢脚就是中国最大的暗网”。 如果大家没听说过，可以去破站搜索一下“慢脚文化”
2024/12/10,514,user081,如图，23年9月就有这种了。更早肯定还有，这类型的视频我刷到很多次，除了cp还有慢脚上粉丝向一抓一大把。紫啧：不知道啊，追剧追着就被骂抄袭了🙉
2024/12/11,1075,user080,“恨具体的女人”这句话的含金量还在上升，和批判吴柳芳的热度比，慢脚上的恐怖视频好像关心的人很少。之前破站有个博主说：“慢脚就是中国最大的暗网”。 如果大家没听说过，可以去破站搜索一下“慢脚文化”
2024/12/14,0,user082,慢脚带出来的恶毒文化………
2024/12/17,1,user083,在算法规则中的每个人都囚禁在各自的信息孤岛里，警惕慢脚文化，祝愿各位都有正确的三观
2024/12/19,2,user084,初中生的慢脚文化真的震惊我 考虑要不要下个慢脚监视一下他们
2024/12/20,48,user085,很多人不敢说被外网统称为中国亚比风的穿搭实际上是从哥特糅到日本视觉系。很多人不敢说中国真正自己的本土亚文化是慢脚精神小妹小伙，文化产出为社会摇。
2024/12/20,55,user086,【】当 大学生拥有一卷钢丝棉，那将会得到……当慢脚遇到钢丝棉，钢丝棉释放的火花，犹如绚丽的烟花，绝美而壮观！ 长沙校园的微博视频
2024/12/22,97,user087,慢脚还是太超前了
2024/12/23,21,user088,突破悟了：以前网文交通发达阶段，现生还停留在讨论婚前该不该做饭现在攻受三婚必须洁，结果打开慢脚就是16岁二宝妈
2024/12/24,1,user089,我他妈就天天画那种长眼线粗卧蚕的慢脚妆 换套衣服就能上直播间摇库里南碎片了
2024/12/26,0,user090,虽然不严谨，但大概是这个意思。（某一天突然意识到有些传统文化的精神还是很重要的我就开了个慢脚号搬运了一点我自己的学习感悟和读书笔记这是其中的一篇无论如何，有些东西是我们的责任嘛虽然没有那种想要很多很多人看到我写的东西的欲望但多一个人看到有些东西，都还是好的）
2024/12/27,0,user091,"四大词典，、剑桥、韦氏、柯林斯。关键发布柯林斯“brat”顽童，做你自己，因为别人都有人做了牛津：Brain rot”，字面意思是“大脑腐烂”“Brain rot”，指的是人们因为沉迷短视频等快节奏的网络内容，而造成的精神疲惫。刷手机刷傻了中文互联网上有个词叫，慢脚文化，这大概是所有家长最厌恶的东 展开,四大词典，、剑桥、韦氏、柯林斯。关键发布柯林斯“brat”顽童，做你自己，因为别人都有人做了牛津：Brain rot”，字面意思是“大脑腐烂”“Brain rot”，指的是人们因为沉迷短视频等快节奏的网络内容，而造成的精神疲惫。刷手机刷傻了中文互联网上有个词叫，慢脚文化，这大概是所有家长最厌恶的东西之一。所谓慢脚文化，指的就是那些所谓的降智内容韦氏：“polarization”也就是“两极化”。剑桥词典：manifest指的是，用具象化或者自我肯定的方法，来帮助你想象自己如愿以偿的场景。（念念不忘必有回响）捍卫大脑吧🧠 收起"
2024/12/27,0,user092,打开抖音看到家暴和慢脚文化这个世界还会好吗地球能不能爆炸
2024/12/28,4,user093,沉浸式感受了半小时慢脚文化可能我年纪大了、、、
2024/12/28,3,user094,我03月29日第一次听到这个词 慢脚文化 搞笑沫姐的微博视频
2024/12/29,0,user095,我的初中已经变质了，一群人派个人去买烟然后分着抽是吗，慢脚文化还在渗透，使我难过的是，我现在长大了终于拥有明辨是非的能力，却叫不醒从前的自己。
2024/12/30,2,user097,"好害怕啊『慢脚文化，正在洗脑小学生贩卖裸照。』 展开,好害怕啊『慢脚文化，正在洗脑小学生贩卖裸照。』 收起"
2024/12/30,9,user098,最近爱看慢脚文化 接受度已经越来越高了
2024/12/31,3,user099,“拒绝慢脚文化，保护民族未来！” 
2025/1/3,34,user100,什么叫慢脚文化？
2025/1/4,0,user101,这几天经常看到慢脚文化，想了一会，草，原来是快，手，好神经
2025/1/6,0,user102,明明我刚刚有点点饿………，刷到慢脚文化里有一个用鞋吃饭………一下我就不饿了
2025/1/6,1,user103,无意间听到了慢脚文化这个词，好奇特地去搜了一下，真的是够恶心低俗的疯了，给这些人都🈲起来好吗
2025/1/8,0,user104,真正需要帮助的未成年女性，反而被“现在的小孩怎么这样”、“混的人”、“慢脚文化”、“我的女儿要是这样我就打死她”轻轻带过了
2025/1/10,3,user105,"现在的小孩子真是啊，偏偏在最没有判断辨别能力的年龄遇见了网络上最泛滥的低俗恶臭烂梗。他们没有判断能力，不知道这些乱七八糟的网络文化究竟是什么意思值不值得追捧，只知道，同学们都在说都在讲，这便是潮流，那我便要追随潮流，一定要竟相模仿，生怕融入不了同学们融入不了这个环境。这是什么好 展开,现在的小孩子真是啊，偏偏在最没有判断辨别能力的年龄遇见了网络上最泛滥的低俗恶臭烂梗。他们没有判断能力，不知道这些乱七八糟的网络文化究竟是什么意思值不值得追捧，只知道，同学们都在说都在讲，这便是潮流，那我便要追随潮流，一定要竟相模仿，生怕融入不了同学们融入不了这个环境。这是什么好的环境吗？一个个嘴里蹦出来的都是很恶俗的梗，满嘴脏话，满口谎言，刻意扭曲原本意思的成语和诗句，让人听的心理不适的程度。也别指望家长和老师管。并不是没管，而是管不了，也根本管不过来。网络文化太泛滥了，他们乐意去学这些“潮流”。现在的小孩子一点都不可爱。我本来也不喜欢小孩子，直到现在，我都没有碰见过任何一个小孩可可爱爱的乖乖的。所以，街上看见的任何一些小孩，一开口，我就想普遍的给上一脚。（言论偏激，乐意杠就杠，反正杠之前得反思一下，现在的慢脚文化是不是在小学生之间很泛滥，是不是恶心到你了） 收起"
