submit_time,duration,source,source_detail,age_group,gender,daily_usage,know_manjiao,know_channel,watch_content,content_type,attitude,notice_teen,teen_age,teen_usage,teen_share,teen_prefer,teen_imitate_general,teen_mood,teen_escape,teen_social_less,teen_online_interact,teen_manjiao_exp,teen_imitate,guardian_restrict,impact_judge,regulation_suff,support_regulation,algo_exposure,impact_text,suggest_text,duration_sec,know_channel_A,know_channel_B,know_channel_C,know_channel_D,content_type_A,content_type_B,content_type_C,content_type_D,teen_prefer_A,teen_prefer_B,teen_prefer_C,teen_prefer_D,teen_prefer_E,age_group_code,gender_code,daily_usage_code,know_manjiao_code,watch_content_code,attitude_code,notice_teen_code,teen_usage_code,teen_share_code,teen_imitate_general_code,teen_mood_code,teen_escape_code,teen_social_less_code,teen_online_interact_code,teen_manjiao_exp_code,teen_imitate_code,guardian_restrict_code,impact_judge_code,regulation_suff_code,support_regulation_code,algo_exposure_code,teen_mood_score,teen_escape_score,teen_social_less_score,teen_online_interact_score,teen_manjiao_exp_score,teen_imitate_score,teen_imitate_general_score,risk_score,imitate_increment
2025/3/14 14:54:16,204秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,C. 听说过但不了解,A. 快手等短视频平台,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,D. 完全不够,A. 非常支持,A. 是,影响青少年形成争取的三观，很不正确,加强内容审核，有低俗的剧情内容或穿搭妆容的直接封号。,204,1,0,0,0,1,0,0,0,0,0,0,0,0,D,B,B,C,C,E,B,,,,,,,,,,,B,D,A,A,,,,,,,,0.0,0
2025/3/14 15:13:49,103秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,D. 完全不了解,A. 快手等短视频平台,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,B. 否,,,,,,,,,,,,,C. 既有积极也有消极影响,C. 不够,A. 非常支持,A. 是,(空),(空),103,1,0,0,0,1,0,0,0,0,0,0,0,0,D,B,A,D,C,C,B,,,,,,,,,,,C,C,A,A,,,,,,,,0.0,0
2025/3/14 15:24:24,91秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,C. 听说过但不了解,A. 快手等短视频平台,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,A. 是,10-13岁,D. 3小时以上,B. 偶尔,B. 低俗类,B. 偶尔模仿,C. 不确定,C. 不确定,C. 不确定,A. 是,C. 不确定,B. 偶尔模仿,C. 不确定,C. 既有积极也有消极影响,C. 不够,B. 比较支持,C. 不确定,影响思维逻辑,线上观看时长,91,1,0,0,0,1,0,0,0,0,1,0,0,0,D,B,B,C,C,C,A,D,B,B,C,C,C,A,C,B,C,C,C,B,C,0.5,0.5,0.5,1.0,0.5,0.6666666666666666,0.6666666666666666,3.6666666666666665,0
2025/3/14 15:25:39,141秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,B. 了解一些,D. 其他（请注明）〖抖音〗,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,D. 完全不够,A. 非常支持,A. 是,影响身心健康,直接封号可不可以 太反感了,141,0,0,0,1,0,1,1,0,0,0,0,0,0,D,B,A,B,B,E,B,,,,,,,,,,,B,D,A,A,,,,,,,,0.0,0
2025/3/14 15:30:54,152秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,D. 完全不了解,B. 朋友或同学,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,A. 是,10-13岁,A. 少于1小时,B. 偶尔,E.其他〖影视、漫画〗,B. 偶尔模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,C. 不确定,C. 不确定,C. 不确定,C. 很少模仿,A. 是,B. 消极影响更多,C. 不够,A. 非常支持,C. 不确定,(空),(空),152,0,1,0,0,1,0,0,0,0,0,0,0,1,D,B,B,D,C,C,A,A,B,B,A,A,C,C,C,C,A,B,C,A,C,,1.0,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,2.8333333333333335,0
2025/3/14 15:31:48,205秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,B. 了解一些,A. 快手等短视频平台┋C. 新闻报道┋D. 其他（请注明）〖抖音〗,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,D. 不太喜欢,A. 是,15-18岁,A. 少于1小时,C. 很少,A. 搞笑类,C. 很少模仿,B. 否,B. 否,B. 否,B. 否,C. 不确定,D. 从不模仿,B. 否,B. 消极影响更多,C. 不够,B. 比较支持,A. 是,(空),(空),205,1,0,1,1,0,1,1,0,1,0,0,0,0,D,B,A,B,B,D,A,A,C,C,B,B,B,B,C,D,B,B,C,B,A,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.5,0
2025/3/14 15:32:12,115秒,微信,,D. 18岁以上  ,A. 男,A. 少于1小时,D. 完全不了解,A. 快手等短视频平台,C. 从未观看,D.其他,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,D. 完全不够,A. 非常支持,A. 是,有些视频审核不过关，有一些低俗的内容会影响青少年的身心发育以及带坏青少年的价值观,整改。消除掉低俗的短视频内容封禁一些低俗的账号以及营销号等,115,1,0,0,0,0,0,0,1,0,0,0,0,0,D,A,A,D,C,E,B,,,,,,,,,,,B,D,A,A,,,,,,,,0.0,0
2025/3/14 15:32:35,233秒,微信,,D. 18岁以上  ,B. 女,C. 2-4小时,B. 了解一些,A. 快手等短视频平台┋C. 新闻报道,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,A. 是,10-13岁,B. 1-2小时,B. 偶尔,A. 搞笑类,B. 偶尔模仿,B. 否,B. 否,B. 否,B. 否,B. 否,D. 从不模仿,B. 否,C. 既有积极也有消极影响,B. 比较足够,B. 比较支持,A. 是,思想影响,加强对未成年的管控,233,1,0,1,0,1,0,0,0,1,0,0,0,0,D,B,C,B,B,C,A,B,B,B,B,B,B,B,B,D,B,C,B,B,A,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0
2025/3/14 15:33:11,225秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,B. 了解一些,A. 快手等短视频平台┋B. 朋友或同学,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）┋B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,C. 中立,A. 是,13-15岁,C. 2-3小时,B. 偶尔,A. 搞笑类,B. 偶尔模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,A. 是,A. 是,A. 是,B. 偶尔模仿,A. 是,C. 既有积极也有消极影响,B. 比较足够,A. 非常支持,A. 是,消极的影响他们的身心,尽量整改或者限制再高点,225,1,1,0,0,1,1,1,0,1,0,0,0,0,D,B,B,B,B,C,A,C,B,B,A,A,A,A,A,B,A,C,B,A,A,,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,4.666666666666667,0
2025/3/14 15:34:38,104秒,微信,,D. 18岁以上  ,A. 男,A. 少于1小时,B. 了解一些,B. 朋友或同学,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,A. 是,10-13岁,B. 1-2小时,A. 经常,E.其他,B. 偶尔模仿,C. 不确定,C. 不确定,C. 不确定,C. 不确定,C. 不确定,C. 很少模仿,B. 否,C. 既有积极也有消极影响,C. 不够,B. 比较支持,C. 不确定,(空),(空),104,0,1,0,0,0,1,1,0,0,0,0,0,1,D,A,A,B,C,E,A,B,A,B,C,C,C,C,C,C,B,C,C,B,C,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,2.8333333333333335,0
2025/3/14 15:35:03,137秒,微信,,A. 12岁以下  ,B. 女,A. 少于1小时,B. 了解一些,A. 快手等短视频平台┋C. 新闻报道,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,C. 不够,A. 非常支持,C. 不确定,。,。,137,1,0,1,0,0,1,1,0,0,0,0,0,0,A,B,A,B,C,E,B,,,,,,,,,,,B,C,A,C,,,,,,,,0.0,0
2025/3/14 15:53:35,706秒,微信,,D. 18岁以上  ,A. 男,C. 2-4小时,C. 听说过但不了解,A. 快手等短视频平台┋C. 新闻报道,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,B. 否,,,,,,,,,,,,,C. 既有积极也有消极影响,C. 不够,A. 非常支持,A. 是,影响青少年正确价值观的形成。“慢脚文化”会给尚未形成正确、稳定的价值观的青少年灌输入一些不正确的价值观，如拜金主义还有一些暴力、流量至上等错误观念。并且，在短视频平台中，这些“慢脚文化”相关内容的短视频可能会引导青少年模仿，危机青少年的身体健康安全。,短视频平台要加强管控，提高审核标准。教育平台要加强对青少年形成正确价值观的帮助。,706,1,0,1,0,1,0,0,0,0,0,0,0,0,D,A,C,C,B,C,B,,,,,,,,,,,C,C,A,A,,,,,,,,0.0,0
2025/3/14 16:25:58,405秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,C. 听说过但不了解,A. 快手等短视频平台┋B. 朋友或同学,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）┋B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,E. 非常反感,A. 是,13-15岁,D. 3小时以上,B. 偶尔,A. 搞笑类,C. 很少模仿,C. 不确定,C. 不确定,A. 是,A. 是,C. 不确定,B. 偶尔模仿,A. 是,B. 消极影响更多,D. 完全不够,A. 非常支持,B. 否,可能导致畸形的审美，让更多青少年模仿喝酒、网恋不良行为,短视频平台加强管制和监督，大数据推送更多优质和积极引导的视频,405,1,1,0,0,1,1,0,0,1,0,0,0,0,D,B,A,C,B,E,A,D,B,C,C,C,A,A,C,B,A,B,D,A,B,0.5,0.5,1.0,1.0,0.5,0.6666666666666666,0.3333333333333333,4.166666666666667,1
2025/3/14 16:31:01,90秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,C. 听说过但不了解,A. 快手等短视频平台,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,A. 是,10-13岁,D. 3小时以上,A. 经常,A. 搞笑类,A. 经常模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,A. 是,A. 是,A. 是,A. 经常模仿,A. 是,B. 消极影响更多,C. 不够,A. 非常支持,A. 是,消极影响,加强管制,90,1,0,0,0,0,1,1,0,1,0,0,0,0,D,B,B,C,C,E,A,D,A,A,A,A,A,A,A,A,A,B,C,A,A,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0
2025/3/14 23:50:22,85秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,B. 了解一些,B. 朋友或同学,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,C. 不够,A. 非常支持,B. 否,会影响青少年的价值观，让他们模仿这种所谓的潮流,增加监管，学校也要有相关的教育,85,0,1,0,0,0,1,0,0,0,0,0,0,0,D,B,A,B,C,E,B,,,,,,,,,,,B,C,A,B,,,,,,,,0.0,0
2025/3/18 14:47:05,72秒,微信,,D. 18岁以上  ,A. 男,A. 少于1小时,B. 了解一些,A. 快手等短视频平台,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,B. 否,,,,,,,,,,,,,C. 既有积极也有消极影响,D. 完全不够,A. 非常支持,A. 是,扭曲三观,严加管教,72,1,0,0,0,0,1,1,0,0,0,0,0,0,D,A,A,B,C,E,B,,,,,,,,,,,C,D,A,A,,,,,,,,0.0,0
2025/3/18 14:47:27,71秒,微信,,D. 18岁以上  ,B. 女,C. 2-4小时,B. 了解一些,A. 快手等短视频平台,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,A. 是,10-13岁,C. 2-3小时,B. 偶尔,B. 低俗类,B. 偶尔模仿,B. 否,B. 否,B. 否,B. 否,B. 否,B. 偶尔模仿,A. 是,B. 消极影响更多,C. 不够,A. 非常支持,B. 否,(空),(空),71,1,0,0,0,0,1,1,0,0,1,0,0,0,D,B,C,B,C,E,A,C,B,B,B,B,B,B,B,B,A,B,C,A,B,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
2025/3/18 14:48:46,69秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,A. 非常了解,A. 快手等短视频平台┋B. 朋友或同学┋C. 新闻报道,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,A. 是,13-15岁,D. 3小时以上,A. 经常,B. 低俗类,B. 偶尔模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,A. 是,A. 是,A. 是,B. 偶尔模仿,B. 否,C. 既有积极也有消极影响,D. 完全不够,A. 非常支持,A. 是,无,无,69,1,1,1,0,0,1,1,0,0,1,0,0,0,D,B,A,A,C,E,A,D,A,B,A,A,A,A,A,B,B,C,D,A,A,,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,4.666666666666667,0
2025/3/18 14:48:51,88秒,微信,,D. 18岁以上  ,B. 女,C. 2-4小时,B. 了解一些,A. 快手等短视频平台,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,A. 是,10-13岁,B. 1-2小时,C. 很少,B. 低俗类,A. 经常模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,C. 不确定,C. 不确定,C. 不确定,A. 经常模仿,A. 是,B. 消极影响更多,C. 不够,A. 非常支持,A. 是,(空),(空),88,1,0,0,0,0,1,1,0,0,1,0,0,0,D,B,C,B,B,E,A,B,C,A,A,A,C,C,C,A,A,B,C,A,A,,1.0,0.5,0.5,0.5,1.0,1.0,3.5,0
2025/3/18 14:50:04,155秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,B. 了解一些,A. 快手等短视频平台,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,C. 不够,A. 非常支持,C. 不确定,引导青少年有不正确的三观,希望正向扼制这类内容,155,1,0,0,0,0,1,1,0,0,0,0,0,0,D,B,A,B,B,E,B,,,,,,,,,,,B,C,A,C,,,,,,,,0.0,0
2025/3/18 14:50:28,151秒,微信,,D. 18岁以上  ,B. 女,C. 2-4小时,C. 听说过但不了解,A. 快手等短视频平台┋B. 朋友或同学,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,A. 是,15-18岁,B. 1-2小时,B. 偶尔,D. 生活类,D. 从不模仿,B. 否,B. 否,B. 否,A. 是,B. 否,B. 偶尔模仿,C. 不确定,C. 既有积极也有消极影响,B. 比较足够,A. 非常支持,B. 否,无,无,151,1,1,0,0,1,0,0,0,0,0,0,1,0,D,B,C,C,C,C,A,B,B,D,B,B,B,A,B,B,C,C,B,A,B,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,1.6666666666666665,1
2025/3/18 14:51:28,349秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,C. 听说过但不了解,A. 快手等短视频平台┋D. 其他（请注明）〖小红书搜索〗,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,C. 不够,A. 非常支持,C. 不确定,没有正确的婚恋观 令老幼恋盛行,封杀所有老幼恋 这最大收益者是谁我不说 恋童ex,349,1,0,0,1,0,1,1,0,0,0,0,0,0,D,B,A,C,C,E,B,,,,,,,,,,,B,C,A,C,,,,,,,,0.0,0
2025/3/18 14:53:04,67秒,手机提交,直接访问,B. 12-15岁  ,B. 女,B. 1-2小时,B. 了解一些,B. 朋友或同学,A. 经常观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,B. 比较喜欢,A. 是,13-15岁,A. 少于1小时,C. 很少,C. 正能量类,B. 偶尔模仿,B. 否,B. 否,A. 是,A. 是,B. 否,A. 经常模仿,B. 否,A. 积极影响更多,B. 比较足够,B. 比较支持,B. 否,(空),(空),67,0,1,0,0,0,1,1,0,0,0,1,0,0,B,B,B,B,A,B,A,A,C,B,B,B,A,A,B,A,B,A,B,B,B,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,3.0,1
2025/3/18 14:53:25,179秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,A. 非常了解,A. 快手等短视频平台┋B. 朋友或同学┋C. 新闻报道┋D. 其他（请注明）,A. 经常观看,A. 慢节奏生活（如手工、园艺等）┋B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,A. 是,10岁以下,C. 2-3小时,A. 经常,A. 搞笑类,B. 偶尔模仿,C. 不确定,C. 不确定,C. 不确定,C. 不确定,C. 不确定,C. 很少模仿,A. 是,B. 消极影响更多,D. 完全不够,A. 非常支持,A. 是,(空),(空),179,1,1,1,1,1,1,1,0,1,0,0,0,0,D,B,B,A,A,E,A,C,A,B,C,C,C,C,C,C,A,B,D,A,A,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,2.8333333333333335,0
2025/3/18 14:54:41,166秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,B. 了解一些,B. 朋友或同学,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）┋B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,D. 不太喜欢,B. 否,,,,,,,,,,,,,B. 消极影响更多,C. 不够,A. 非常支持,A. 是,影响其价值观，许多心智未成熟的青少年会模仿，影响不好。,加强网络监管,166,0,1,0,0,1,1,0,0,0,0,0,0,0,D,B,B,B,B,D,B,,,,,,,,,,,B,C,A,A,,,,,,,,0.0,0
2025/3/18 14:58:56,61秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,B. 了解一些,D. 其他（请注明）〖抖音〗,C. 从未观看,A. 慢节奏生活（如手工、园艺等）┋B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,C. 不够,A. 非常支持,C. 不确定,(空),(空),61,0,0,0,1,1,1,1,0,0,0,0,0,0,D,B,A,B,C,E,B,,,,,,,,,,,B,C,A,C,,,,,,,,0.0,0
2025/3/18 15:00:29,100秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,C. 听说过但不了解,A. 快手等短视频平台,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）,E. 非常反感,A. 是,15-18岁,B. 1-2小时,C. 很少,A. 搞笑类,A. 经常模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,A. 是,A. 是,A. 是,A. 经常模仿,A. 是,B. 消极影响更多,C. 不够,A. 非常支持,C. 不确定,低俗,加强管控,100,1,0,0,0,1,0,0,0,1,0,0,0,0,D,B,A,C,B,E,A,B,C,A,A,A,A,A,A,A,A,B,C,A,C,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0
2025/3/18 15:13:07,65秒,微信,,D. 18岁以上  ,B. 女,D. 4小时以上,B. 了解一些,A. 快手等短视频平台,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,D. 完全不够,A. 非常支持,C. 不确定,(空),(空),65,1,0,0,0,0,1,1,0,0,0,0,0,0,D,B,D,B,B,E,B,,,,,,,,,,,B,D,A,C,,,,,,,,0.0,0
2025/3/18 15:13:24,138秒,微信,,D. 18岁以上  ,A. 男,A. 少于1小时,B. 了解一些,A. 快手等短视频平台┋B. 朋友或同学,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,C. 不够,A. 非常支持,C. 不确定,(空),(空),138,1,1,0,0,0,1,1,0,0,0,0,0,0,D,A,A,B,B,E,B,,,,,,,,,,,B,C,A,C,,,,,,,,0.0,0
2025/3/18 15:16:03,119秒,微信,,D. 18岁以上  ,A. 男,A. 少于1小时,B. 了解一些,A. 快手等短视频平台,C. 从未观看,A. 慢节奏生活（如手工、园艺等）┋B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,A. 是,10-13岁,B. 1-2小时,A. 经常,B. 低俗类,A. 经常模仿,C. 不确定,B. 否,A. 是,A. 是,A. 是,B. 偶尔模仿,A. 是,B. 消极影响更多,D. 完全不够,A. 非常支持,A. 是,(空),(空),119,1,0,0,0,1,1,1,0,0,1,0,0,0,D,A,A,B,C,E,A,B,A,A,C,B,A,A,A,B,A,B,D,A,A,0.5,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,4.166666666666667,0
2025/3/18 15:47:11,139秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,B. 了解一些,A. 快手等短视频平台┋C. 新闻报道,C. 从未观看,D.其他,D. 不太喜欢,B. 否,,,,,,,,,,,,,B. 消极影响更多,C. 不够,A. 非常支持,A. 是,(空),(空),139,1,0,1,0,0,0,0,1,0,0,0,0,0,D,B,A,B,C,D,B,,,,,,,,,,,B,C,A,A,,,,,,,,0.0,0
2025/3/18 15:54:19,191秒,微信,,D. 18岁以上  ,B. 女,C. 2-4小时,D. 完全不了解,D. 其他（请注明）〖问卷调查〗,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）,B. 比较喜欢,A. 是,15-18岁,C. 2-3小时,B. 偶尔,D. 生活类,C. 很少模仿,B. 否,B. 否,B. 否,C. 不确定,C. 不确定,C. 很少模仿,A. 是,C. 既有积极也有消极影响,C. 不够,B. 比较支持,C. 不确定,(空),(空),191,0,0,0,1,1,0,0,0,0,0,0,1,0,D,B,C,D,B,B,A,C,B,C,B,B,B,C,C,C,A,C,C,B,C,0.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,1.3333333333333333,0
2025/3/18 15:54:30,61秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,A. 非常了解,A. 快手等短视频平台┋B. 朋友或同学┋C. 新闻报道,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,A. 是,10-13岁,C. 2-3小时,D. 从不,B. 低俗类,B. 偶尔模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,A. 是,A. 是,C. 不确定,B. 偶尔模仿,C. 不确定,B. 消极影响更多,D. 完全不够,A. 非常支持,C. 不确定,无,无,61,1,1,1,0,0,1,1,0,0,1,0,0,0,D,B,A,A,C,E,A,C,D,B,A,A,A,A,C,B,C,B,D,A,C,,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,4.166666666666667,0
2025/3/18 15:57:21,100秒,微信,,D. 18岁以上  ,B. 女,C. 2-4小时,B. 了解一些,A. 快手等短视频平台┋B. 朋友或同学,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,A. 是,15-18岁,C. 2-3小时,B. 偶尔,D. 生活类,B. 偶尔模仿,B. 否,B. 否,B. 否,C. 不确定,C. 不确定,B. 偶尔模仿,C. 不确定,A. 积极影响更多,B. 比较足够,B. 比较支持,C. 不确定,(空),(空),100,1,1,0,0,1,0,0,0,0,0,0,1,0,D,B,C,B,B,C,A,C,B,B,B,B,B,C,C,B,C,A,B,B,C,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,0.6666666666666666,1.6666666666666665,0
2025/3/18 16:33:24,122秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,C. 听说过但不了解,A. 快手等短视频平台,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,C. 不够,A. 非常支持,B. 否,(空),(空),122,1,0,0,0,1,0,0,0,0,0,0,0,0,D,B,B,C,B,E,B,,,,,,,,,,,B,C,A,B,,,,,,,,0.0,0
2025/3/18 16:37:26,195秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,D. 完全不了解,B. 朋友或同学,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,E. 非常反感,A. 是,15-18岁,C. 2-3小时,A. 经常,A. 搞笑类,A. 经常模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,A. 是,A. 是,A. 是,B. 偶尔模仿,A. 是,B. 消极影响更多,D. 完全不够,A. 非常支持,A. 是,破坏塑造正常的价值观,快手平台监管视频播放严格些,195,0,1,0,0,1,0,0,0,1,0,0,0,0,D,B,B,D,C,E,A,C,A,A,A,A,A,A,A,B,A,B,D,A,A,,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,4.666666666666667,0
2025/3/18 16:42:05,220秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,C. 听说过但不了解,A. 快手等短视频平台,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,A. 是,10-13岁,B. 1-2小时,C. 很少,E.其他〖我不知道〗,D. 从不模仿,B. 否,B. 否,B. 否,B. 否,C. 不确定,D. 从不模仿,B. 否,B. 消极影响更多,D. 完全不够,A. 非常支持,C. 不确定,(空),(空),220,1,0,0,0,0,1,1,0,0,0,0,0,1,D,B,A,C,C,E,A,B,C,D,B,B,B,B,C,D,B,B,D,A,C,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0
